Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2016-07-15,BHARTIARTL,EQ,366.95,365.4,379.95,365.4,378.75,378.9,374.59,2536815,95026732730000.0,40994,1277472,0.5036
2016-07-18,BHARTIARTL,EQ,378.9,379.7,380.0,361.05,362.55,362.65,369.78,3238034,119737127475000.0,49503,1277402,0.3945
2016-07-19,BHARTIARTL,EQ,362.65,359.05,368.2,357.6,365.3,364.3,363.55,3201786,116400374470000.0,83128,1623480,0.5071
2016-07-20,BHARTIARTL,EQ,364.3,364.2,366.95,361.35,364.0,363.4,363.52,2564180,93212644765000.0,42631,1258821,0.49090000000000006
2016-07-21,BHARTIARTL,EQ,363.4,365.9,369.7,362.5,367.0,367.85,366.95,1981372,72707398695000.0,38337,1202404,0.6069
2016-07-22,BHARTIARTL,EQ,367.85,368.0,369.8,364.1,367.65,367.35,367.46,2307181,84778954750000.0,36797,1288391,0.5584
2016-07-25,BHARTIARTL,EQ,367.35,364.0,372.8,363.1,371.65,371.95,369.47,1668016,61627739554999.99,41676,932367,0.559
2016-07-26,BHARTIARTL,EQ,371.95,370.0,372.95,366.85,370.7,369.85,369.16,1678667,61970282135000.0,24783,976849,0.5819
2016-07-27,BHARTIARTL,EQ,369.85,370.7,377.25,368.4,372.5,372.55,372.72,2337156,87109630040000.0,28596,1010976,0.4326
2016-07-28,BHARTIARTL,EQ,372.55,381.8,381.8,363.6,370.5,371.9,371.46,7405226,275071319440000.0,92532,3727318,0.5033
2016-07-29,BHARTIARTL,EQ,371.9,371.9,371.9,360.45,361.45,362.05,363.9,3765474,137024488650000.0,50222,2694013,0.7155
2016-08-01,BHARTIARTL,EQ,362.05,363.45,367.0,362.1,363.0,364.0,364.27,1599986,58282516690000.0,25285,808421,0.5053
2016-08-02,BHARTIARTL,EQ,364.0,361.9,364.8,355.65,357.4,357.8,361.3,3206029,115835316200000.0,47677,1989071,0.6204
2016-08-03,BHARTIARTL,EQ,357.8,359.15,360.4,353.25,358.5,358.85,357.06,2245459,80175431885000.0,31687,1295704,0.5770000000000001
2016-08-04,BHARTIARTL,EQ,358.85,359.8,368.75,353.05,364.5,366.25,361.64,2975193,107595537170000.0,62908,1661898,0.5586
2016-08-05,BHARTIARTL,EQ,366.25,367.2,371.5,359.55,363.5,364.0,365.78,3838729,140412755340000.02,76914,2036088,0.5304
2016-08-08,BHARTIARTL,EQ,364.0,363.0,364.9,349.3,350.8,351.55,353.99,4841846,171394771775000.0,63638,3354898,0.6929000000000001
2016-08-09,BHARTIARTL,EQ,351.55,352.9,355.05,344.75,349.4,349.45,350.15,5168298,180968973955000.0,59664,3302957,0.6391
2016-08-10,BHARTIARTL,EQ,349.45,351.0,353.4,345.0,346.0,346.45,349.14,1535903,53624841840000.0,29120,626317,0.4078
2016-08-11,BHARTIARTL,EQ,346.45,346.25,346.75,342.0,345.0,346.35,344.41,2485709,85609243640000.0,45740,1535380,0.6177
2016-08-12,BHARTIARTL,EQ,346.35,344.25,349.0,344.1,347.75,347.8,346.64,2356815,81697262480000.0,46309,1328315,0.5636
2016-08-16,BHARTIARTL,EQ,347.8,348.5,351.35,339.7,342.6,342.45,343.74,3742897,128659529000000.0,80890,2434906,0.6505
2016-08-17,BHARTIARTL,EQ,342.45,343.5,349.5,343.5,345.9,345.65,346.75,3222433,111737768330000.0,82388,1901181,0.59
2016-08-18,BHARTIARTL,EQ,345.65,348.4,353.9,346.85,353.05,353.15,351.35,1886760,66291148960000.0,37826,921730,0.48850000000000005
2016-08-19,BHARTIARTL,EQ,353.15,354.0,355.0,347.3,350.3,351.4,350.14,1708149,59809767340000.0,32424,715963,0.4191
2016-08-22,BHARTIARTL,EQ,351.4,351.0,353.0,346.1,350.8,350.2,349.58,886465,30989178745000.0,17935,344630,0.38880000000000003
2016-08-23,BHARTIARTL,EQ,350.2,348.0,355.4,344.7,354.95,353.75,350.18,2295101,80369544005000.0,42105,1319563,0.5749000000000001
2016-08-24,BHARTIARTL,EQ,353.75,354.0,358.35,350.0,352.25,352.6,353.66,1631250,57690969950000.0,55013,665592,0.408
2016-08-25,BHARTIARTL,EQ,352.6,351.25,354.0,344.1,350.3,346.0,347.15,3229352,112106179850000.0,30921,1953365,0.6049
2016-08-26,BHARTIARTL,EQ,346.0,347.5,348.1,341.55,343.6,343.95,344.08,1127246,38786391045000.0,28400,482162,0.4277
2016-08-29,BHARTIARTL,EQ,343.95,343.5,347.75,335.25,340.9,342.6,341.77,2549031,87118536195000.0,48255,1093603,0.429
2016-08-30,BHARTIARTL,EQ,342.6,342.75,344.1,328.75,332.05,331.85,333.42,4044189,134840856205000.0,78131,1715786,0.4243
2016-08-31,BHARTIARTL,EQ,331.85,332.25,336.9,328.85,333.0,331.65,332.16,6401848,212645077555000.0,85057,4584702,0.7162000000000001
2016-09-01,BHARTIARTL,EQ,331.65,330.0,332.35,301.5,310.15,310.85,311.35,35411027,1102535811725000.0,233077,17244629,0.48700000000000004
2016-09-02,BHARTIARTL,EQ,310.85,308.15,320.95,306.5,317.25,318.9,314.14,15330612,481590758610000.06,172371,5520880,0.3601
2016-09-06,BHARTIARTL,EQ,318.9,318.9,322.8,312.65,320.9,321.5,317.88,7067529,224659466775000.0,73713,2964319,0.4194
2016-09-07,BHARTIARTL,EQ,321.5,318.5,322.4,316.1,319.15,320.15,319.22,3414495,108997221525000.0,43006,1593806,0.4668
2016-09-08,BHARTIARTL,EQ,320.15,320.15,327.2,319.0,324.45,324.4,323.51,3442329,111362026415000.02,62380,1812548,0.5265
2016-09-09,BHARTIARTL,EQ,324.4,323.5,326.75,318.35,320.35,322.1,322.43,2956745,95333043355000.0,46211,1308475,0.4425
2016-09-12,BHARTIARTL,EQ,322.1,317.9,321.95,314.1,317.8,318.05,318.57,3149855,100343598615000.0,63997,1767171,0.561
2016-09-14,BHARTIARTL,EQ,318.05,317.1,323.25,317.1,319.9,319.85,320.17,2004656,64182135900000.0,49270,1254451,0.6258
2016-09-15,BHARTIARTL,EQ,319.85,319.05,325.0,316.9,321.55,322.7,321.35,2074012,66648082015000.0,45157,940330,0.4534
2016-09-16,BHARTIARTL,EQ,322.7,322.1,326.5,321.1,322.75,323.6,323.66,3230892,104570078375000.0,37503,2356719,0.7293999999999999
2016-09-19,BHARTIARTL,EQ,323.6,323.0,325.0,321.05,324.0,324.15,323.38,1529681,49466461090000.0,30675,661090,0.4322
2016-09-20,BHARTIARTL,EQ,324.15,324.0,324.0,317.7,319.7,319.2,319.73,2739997,87606139710000.0,41281,1598052,0.5832
2016-09-21,BHARTIARTL,EQ,319.2,320.4,323.0,318.8,322.0,321.85,320.91,1663305,53377297505000.0,26479,645016,0.38780000000000003
2016-09-22,BHARTIARTL,EQ,321.85,323.6,327.95,322.65,326.0,327.0,325.69,1480515,48218425850000.0,25057,497314,0.33590000000000003
2016-09-23,BHARTIARTL,EQ,327.0,326.0,330.0,324.0,326.9,326.95,327.99,2135834,70052723320000.01,40056,1177247,0.5512
2016-09-26,BHARTIARTL,EQ,326.95,326.0,328.7,319.1,319.65,320.35,321.1,2155103,69200753029999.99,41713,938922,0.43570000000000003
2016-09-27,BHARTIARTL,EQ,320.35,321.9,321.9,314.05,315.0,314.8,316.21,2244406,70971375335000.0,40214,1095643,0.4882
2016-09-28,BHARTIARTL,EQ,314.8,313.55,323.45,311.1,322.5,321.75,318.5,2941322,93680818220000.0,39487,1267296,0.43090000000000006
2016-09-29,BHARTIARTL,EQ,321.75,322.5,323.7,314.1,315.5,315.7,316.56,6256119,198046283765000.0,52050,4362401,0.6973
2016-09-30,BHARTIARTL,EQ,315.7,315.75,316.5,308.1,313.5,314.0,311.93,5727632,178660045245000.0,106566,3679940,0.6425
2016-10-03,BHARTIARTL,EQ,314.0,314.0,320.0,314.0,318.0,318.7,317.89,1507552,47923948830000.0,22632,725652,0.48130000000000006
2016-10-04,BHARTIARTL,EQ,318.7,317.5,324.85,316.1,323.3,324.0,321.1,2621167,84166158955000.0,50331,1484209,0.5662
2016-10-05,BHARTIARTL,EQ,324.0,322.0,326.15,320.6,322.0,321.7,323.88,1297532,42024696970000.0,46362,627342,0.48350000000000004
2016-10-06,BHARTIARTL,EQ,321.7,324.95,325.25,319.1,321.45,322.3,322.36,1569393,50590985790000.0,33622,587548,0.3744
2016-10-07,BHARTIARTL,EQ,322.3,322.6,324.45,317.2,319.35,319.45,320.11,1331294,42615401450000.0,36290,516789,0.3882
2016-10-10,BHARTIARTL,EQ,319.45,318.1,319.9,315.0,315.55,315.9,316.28,2421849,76598397830000.0,42980,1514442,0.6253000000000001
2016-10-13,BHARTIARTL,EQ,315.9,312.95,313.9,305.5,306.45,306.75,309.9,3100457,96083388385000.0,73509,1963986,0.6335000000000001
2016-10-14,BHARTIARTL,EQ,306.75,307.9,307.9,302.4,305.8,305.4,304.32,4894941,148963648030000.0,85319,3505421,0.7161
2016-10-17,BHARTIARTL,EQ,305.4,305.4,305.85,296.25,301.5,301.3,300.35,3406493,102313393100000.0,79143,1596078,0.4685
2016-10-18,BHARTIARTL,EQ,301.3,302.0,308.0,297.05,307.9,306.65,301.91,4599085,138849594480000.0,74403,2840771,0.6177
2016-10-19,BHARTIARTL,EQ,306.65,306.65,309.45,304.0,307.05,306.95,306.76,4572957,140280648809999.98,47844,2861391,0.6257
2016-10-20,BHARTIARTL,EQ,306.95,307.1,310.5,305.0,309.6,309.1,308.22,4768039,146960914455000.0,38139,3533536,0.7411
2016-10-21,BHARTIARTL,EQ,309.1,311.4,311.4,305.6,309.2,309.75,308.3,2129413,65650709060000.0,28253,1401174,0.658
2016-10-24,BHARTIARTL,EQ,309.75,306.35,308.0,303.65,306.4,306.65,306.18,1969377,60299119929999.99,26915,906506,0.46030000000000004
2016-10-25,BHARTIARTL,EQ,306.65,303.5,312.4,301.7,311.4,311.8,306.83,3627374,111297322609999.98,48235,1897154,0.523
2016-10-26,BHARTIARTL,EQ,311.8,315.0,322.9,314.8,316.75,317.7,318.91,5893311,187944770895000.0,59477,2351077,0.39890000000000003
2016-10-27,BHARTIARTL,EQ,317.7,314.55,325.65,313.6,322.65,323.1,321.0,5061205,162463376775000.0,34183,2967913,0.5864
2016-10-28,BHARTIARTL,EQ,323.1,322.95,322.95,318.25,318.95,318.85,319.54,1411617,45107353225000.0,16433,643950,0.4562
2016-10-30,BHARTIARTL,EQ,318.85,319.0,321.5,318.05,318.7,318.7,319.44,195586,6247817495000.0,2102,78566,0.4017
2016-11-01,BHARTIARTL,EQ,318.7,318.0,320.7,316.25,317.0,317.45,317.79,2161829,68701039290000.0,62040,1386160,0.6412000000000001
2016-11-02,BHARTIARTL,EQ,317.45,315.5,315.6,308.65,309.4,309.6,312.9,2002267,62651929985000.0,29328,1320687,0.6596
2016-11-03,BHARTIARTL,EQ,309.6,309.0,315.35,305.3,309.75,308.95,310.0,2693912,83511851885000.0,44137,1299500,0.48240000000000005
2016-11-04,BHARTIARTL,EQ,308.95,309.75,310.55,304.05,305.5,306.7,306.72,2141519,65684348004999.99,57970,1172263,0.5474
2016-11-07,BHARTIARTL,EQ,306.7,311.9,311.9,303.7,304.9,305.6,306.29,1664774,50990105655000.0,30196,1064440,0.6394
2016-11-08,BHARTIARTL,EQ,305.6,306.6,306.75,301.0,304.2,304.9,303.95,1376855,41849709765000.0,29874,587767,0.4269
2016-11-09,BHARTIARTL,EQ,304.9,288.0,305.0,283.05,300.65,301.0,296.83,5110029,151681090975000.0,38927,2942012,0.5757
2016-11-10,BHARTIARTL,EQ,301.0,305.0,314.1,303.25,309.9,308.65,309.89,2875894,89121464195000.0,43748,1679461,0.584
2016-11-11,BHARTIARTL,EQ,308.65,304.0,307.95,298.35,302.2,301.4,301.46,1699888,51244235110000.0,29291,823174,0.4843
2016-11-15,BHARTIARTL,EQ,301.4,303.0,304.9,294.0,304.0,302.65,299.26,2806881,83998892915000.0,70563,1700998,0.606
2016-11-16,BHARTIARTL,EQ,302.65,305.05,311.35,303.3,308.0,309.65,308.22,2475716,76305671340000.0,38159,1555627,0.6284000000000001
2016-11-17,BHARTIARTL,EQ,309.65,311.4,315.6,295.15,298.55,297.15,302.74,3818257,115595811115000.02,51147,1666046,0.4363
2016-11-18,BHARTIARTL,EQ,297.15,298.4,304.45,295.25,303.2,303.75,300.87,3281707,98737129380000.0,36966,1913094,0.583
2016-11-21,BHARTIARTL,EQ,303.75,304.4,305.55,297.45,300.0,299.5,299.59,1645883,49308628595000.0,15372,906313,0.5507
2016-11-22,BHARTIARTL,EQ,299.5,301.0,305.45,295.0,304.95,303.95,300.24,2998820,90036197015000.0,38865,1902855,0.6345000000000001
2016-11-23,BHARTIARTL,EQ,303.95,305.45,308.25,299.15,301.0,300.55,301.98,1775708,53622912295000.0,36468,806697,0.4543
2016-11-24,BHARTIARTL,EQ,300.55,301.0,304.7,298.4,300.6,302.4,301.14,4321906,130150612659999.98,46430,3204306,0.7414000000000001
2016-11-25,BHARTIARTL,EQ,302.4,302.9,306.0,298.65,301.25,301.0,300.86,1891865,56919233350000.0,57448,932203,0.4927
2016-11-28,BHARTIARTL,EQ,301.0,301.0,321.2,301.0,321.2,318.8,314.22,4403979,138380918409999.98,62878,2048696,0.46520000000000006
2016-11-29,BHARTIARTL,EQ,318.8,320.8,326.0,316.8,324.8,324.85,322.96,4070382,131456416930000.0,54035,2577190,0.6332
2016-11-30,BHARTIARTL,EQ,324.85,325.0,326.8,323.8,324.4,324.6,324.9,4500415,146220733380000.0,54474,3427624,0.7615999999999999
2016-12-01,BHARTIARTL,EQ,324.6,324.0,324.8,313.55,319.55,318.2,319.04,6420823,204847872155000.0,50165,2502829,0.3898
2016-12-02,BHARTIARTL,EQ,318.2,315.0,321.3,314.3,318.45,318.6,318.57,1654720,52715202175000.0,23873,470897,0.2846
2016-12-05,BHARTIARTL,EQ,318.6,317.5,328.65,317.5,327.7,326.75,325.23,2236218,72729381370000.0,40668,903454,0.40399999999999997
2016-12-06,BHARTIARTL,EQ,326.75,326.9,331.95,324.75,326.0,328.85,329.62,2832195,93354346645000.0,53928,1400680,0.49460000000000004
2016-12-07,BHARTIARTL,EQ,328.85,329.7,334.95,325.1,328.05,328.15,329.81,2613278,86189556980000.0,48461,1313639,0.5027
2016-12-08,BHARTIARTL,EQ,328.15,330.8,334.0,328.4,333.7,332.45,331.95,1857785,61668815275000.0,30291,947775,0.5102
2016-12-09,BHARTIARTL,EQ,332.45,334.15,337.45,329.1,331.9,332.0,332.19,2385084,79230564935000.0,63908,1388423,0.5821000000000001
2016-12-12,BHARTIARTL,EQ,332.0,329.5,330.0,326.55,327.45,329.15,328.83,698605,22972471350000.0,19879,294437,0.4215
2016-12-13,BHARTIARTL,EQ,329.15,326.0,330.95,326.0,330.0,330.0,329.37,958820,31580367775000.0,25692,475622,0.49600000000000005
2016-12-14,BHARTIARTL,EQ,330.0,328.1,329.75,321.5,323.75,322.6,325.41,1335121,43446527625000.0,46465,699692,0.5241
2016-12-15,BHARTIARTL,EQ,322.6,320.8,322.35,317.5,318.55,318.45,319.21,2769795,88414149920000.0,82117,1549127,0.5593
2016-12-16,BHARTIARTL,EQ,318.45,319.0,319.6,308.45,309.6,310.25,312.27,3967065,123879516420000.0,79700,2970275,0.7487
2016-12-19,BHARTIARTL,EQ,310.25,310.4,311.5,304.1,306.0,305.5,306.95,3718597,114143262340000.02,66230,2536128,0.682
2016-12-20,BHARTIARTL,EQ,305.5,306.0,306.75,299.1,303.35,302.55,301.56,3241008,97736571580000.0,43798,2244986,0.6927
2016-12-21,BHARTIARTL,EQ,302.55,304.1,306.35,300.0,301.0,301.7,303.11,2389833,72437271275000.0,71870,1555882,0.6509999999999999
2016-12-22,BHARTIARTL,EQ,301.7,299.5,300.95,290.25,293.5,292.25,294.89,2844538,83881307410000.0,56797,1900129,0.668
2016-12-23,BHARTIARTL,EQ,292.25,295.4,297.15,291.15,296.5,295.55,294.61,1845279,54364424515000.0,23265,976737,0.5293
2016-12-26,BHARTIARTL,EQ,295.55,294.5,297.0,288.7,296.0,296.1,293.69,2451002,71984340235000.0,27762,1567855,0.6397
2016-12-27,BHARTIARTL,EQ,296.1,296.0,300.8,291.15,300.3,299.6,295.81,2296599,67936618945000.01,40991,1388504,0.6046
2016-12-28,BHARTIARTL,EQ,299.6,299.0,303.1,296.8,298.95,299.5,299.58,2613061,78281681145000.0,52544,1434665,0.549
2016-12-29,BHARTIARTL,EQ,299.5,301.4,304.45,297.5,304.0,303.0,301.65,3200839,96551847355000.0,47226,1909780,0.5966
2016-12-30,BHARTIARTL,EQ,303.0,301.3,307.1,300.1,305.65,305.65,302.86,1761999,53363519585000.0,44259,1032913,0.5861999999999999
